Year,Month,Day,Hour,Minute,Temperature,Pressure,Relative Humidity,DNI,GHI,DHI,Solar Zenith Angle,Surface Albedo
2017,1,1,0,0,7.4,1023,100,0,0,0,156.45000000000002,0.21
2017,1,1,0,15,7.4,1023,100,0,0,0,158.9,0.21
2017,1,1,0,30,7.4,1023,100,0,0,0,161.12,0.21
2017,1,1,0,45,7.4,1023,100,0,0,0,163.02,0.21
2017,1,1,1,0,6.4,1019,97.15,0,0,0,164.46,0.19
2017,1,1,1,15,6.300000000000001,1019,97.82000000000001,0,0,0,165.36,0.19
2017,1,1,1,30,6.300000000000001,1019,97.82000000000001,0,0,0,165.57,0.19
2017,1,1,1,45,6.2,1019,98.42,0,0,0,165.08,0.19
2017,1,1,2,0,6.1000000000000005,1019,99.10000000000001,0,0,0,163.94,0.19
2017,1,1,2,15,6,1018,99.69,0,0,0,162.29,0.19
2017,1,1,2,30,5.9,1018,100,0,0,0,160.24,0.19
2017,1,1,2,45,5.800000000000001,1018,100,0,0,0,157.92000000000002,0.19
2017,1,1,3,0,5.7,1018,100,0,0,0,155.4,0.19
2017,1,1,3,15,5.6000000000000005,1018,100,0,0,0,152.74,0.19
2017,1,1,3,30,5.5,1018,100,0,0,0,149.98,0.19
2017,1,1,3,45,5.4,1018,100,0,0,0,147.15,0.19
2017,1,1,4,0,5.300000000000001,1018,100,0,0,0,144.26,0.19
2017,1,1,4,15,5.2,1018,100,0,0,0,141.34,0.19
2017,1,1,4,30,5.1000000000000005,1017,100,0,0,0,138.4,0.19
2017,1,1,4,45,5,1017,100,0,0,0,135.43,0.19
2017,1,1,5,0,4.9,1017,100,0,0,0,132.46,0.19
2017,1,1,5,15,4.800000000000001,1017,100,0,0,0,129.48,0.19
2017,1,1,5,30,4.7,1017,100,0,0,0,126.51,0.19
2017,1,1,5,45,4.6000000000000005,1017,100,0,0,0,123.53,0.19
2017,1,1,6,0,4.5,1017,100,0,0,0,120.57000000000001,0.19
2017,1,1,6,15,4.4,1017,100,0,0,0,117.62,0.19
2017,1,1,6,30,4.4,1017,100,0,0,0,114.69,0.19
2017,1,1,6,45,4.3,1017,100,0,0,0,111.77,0.19
2017,1,1,7,0,4.2,1017,100,0,0,0,108.88,0.19
2017,1,1,7,15,4.2,1017,100,0,0,0,106.02,0.19
2017,1,1,7,30,4.3,1017,100,0,0,0,103.19,0.19
2017,1,1,7,45,4.3,1017,100,0,0,0,100.39,0.19
2017,1,1,8,0,4.3,1017,100,0,0,0,97.63,0.19
2017,1,1,8,15,4.800000000000001,1017,100,0,0,0,94.92,0.19
2017,1,1,8,30,5.4,1017,100,0,0,0,92.25,0.19
2017,1,1,8,45,6,1017,100,0,0,0,89.19,0.19
2017,1,1,9,0,6.5,1017,97.12,190,34,23,86.84,0.19
2017,1,1,9,15,7.2,1017,92.57000000000001,317,66,36,84.43,0.19
2017,1,1,9,30,7.800000000000001,1017,88.87,419,104,46,82.06,0.19
2017,1,1,9,45,8.4,1017,88.52,500,143,54,79.74,0.19
2017,1,1,10,0,9,1017,85.01,565,184,61,77.5,0.19
2017,1,1,10,15,9.600000000000001,1017,81.66,616,223,67,75.36,0.19
2017,1,1,10,30,10.100000000000001,1017,78.97,659,262,72,73.31,0.19
2017,1,1,10,45,10.700000000000001,1017,78.16,690,298,78,71.37,0.19
2017,1,1,11,0,11.200000000000001,1017,75.61,719,333,81,69.56,0.19
2017,1,1,11,15,11.600000000000001,1017,73.64,743,365,85,67.88,0.19
2017,1,1,11,30,12,1017,71.73,760,393,87,66.34,0.19
2017,1,1,11,45,12.4,1017,70.91,777,419,90,64.96000000000001,0.19
2017,1,1,12,0,12.8,1017,69.08,791,442,92,63.74,0.19
2017,1,1,12,15,13,1016,68.12,803,461,93,62.690000000000005,0.19
2017,1,1,12,30,13.3,1016,66.8,811,478,95,61.83,0.19
2017,1,1,12,45,13.600000000000001,1016,65.33,841,494,88,61.15,0.19
2017,1,1,13,0,13.9,1015,64.01,846,503,89,60.68,0.19
2017,1,1,13,15,14,1015,63.6,848,508,89,60.410000000000004,0.19
2017,1,1,13,30,14.100000000000001,1015,63.190000000000005,849,509,89,60.34,0.19
2017,1,1,13,45,14.3,1015,61.480000000000004,847,506,89,60.480000000000004,0.19
2017,1,1,14,0,14.4,1014,61.02,844,500,89,60.82,0.19
2017,1,1,14,15,14.5,1014,60.63,839,490,87,61.370000000000005,0.19
2017,1,1,14,30,14.5,1014,60.63,832,476,86,62.11,0.19
2017,1,1,14,45,14.600000000000001,1014,59.42,822,458,85,63.04,0.19
2017,1,1,15,0,14.600000000000001,1014,59.42,811,437,84,64.15,0.19
2017,1,1,15,15,14.5,1013,59.75,516,342,127,65.43,0.19
2017,1,1,15,30,14.4,1013,60.13,177,236,167,66.87,0.19
2017,1,1,15,45,14.3,1013,61.7,202,226,152,68.46000000000001,0.19
2017,1,1,16,0,14.3,1013,61.7,438,257,109,70.19,0.19
2017,1,1,16,15,13.9,1013,63.32,495,241,88,72.04,0.19
2017,1,1,16,30,13.5,1013,64.98,665,248,65,74.02,0.19
2017,1,1,16,45,13.200000000000001,1013,69.77,628,210,59,76.10000000000001,0.19
2017,1,1,17,0,12.8,1013,71.61,574,170,54,78.29,0.19
2017,1,1,17,15,12.4,1013,73.51,506,130,47,80.55,0.19
2017,1,1,17,30,12,1013,75.46000000000001,420,91,39,82.89,0.19
2017,1,1,17,45,11.600000000000001,1013,68.7,319,55,29,85.29,0.19
2017,1,1,18,0,11.200000000000001,1012,70.47,178,25,18,87.69,0.19
2017,1,1,18,15,11,1012,71.41,0,0,0,89.98,0.19
2017,1,1,18,30,10.8,1012,72.36,0,0,0,93.18,0.19
2017,1,1,18,45,10.5,1012,72.78,0,0,0,95.87,0.19
2017,1,1,19,0,10.3,1012,73.75,0,0,0,98.60000000000001,0.19
2017,1,1,19,15,10,1012,75.24,0,0,0,101.37,0.19
2017,1,1,19,30,9.600000000000001,1012,77.28,0,0,0,104.18,0.19
2017,1,1,19,45,9.3,1012,78.71000000000001,0,0,0,107.03,0.19
2017,1,1,20,0,9,1012,80.31,0,0,0,109.9,0.19
2017,1,1,20,15,8.700000000000001,1012,81.95,0,0,0,112.8,0.19
2017,1,1,20,30,8.4,1012,83.63,0,0,0,115.72,0.19
2017,1,1,20,45,8.200000000000001,1012,84.42,0,0,0,118.66,0.19
2017,1,1,21,0,7.9,1012,86.15,0,0,0,121.61,0.19
2017,1,1,21,15,7.7,1012,87.33,0,0,0,124.58,0.19
2017,1,1,21,30,7.5,1012,88.53,0,0,0,127.55,0.19
2017,1,1,21,45,7.300000000000001,1012,89.92,0,0,0,130.53,0.19
2017,1,1,22,0,7.1000000000000005,1012,91.15,0,0,0,133.51,0.19
2017,1,1,22,15,7,1012,91.78,0,0,0,136.48,0.19
2017,1,1,22,30,6.800000000000001,1012,93.04,0,0,0,139.43,0.19
2017,1,1,22,45,6.7,1012,94.11,0,0,0,142.37,0.19
2017,1,1,23,0,6.6000000000000005,1012,94.76,0,0,0,145.28,0.19
2017,1,1,23,15,6.4,1012,96.07000000000001,0,0,0,148.14000000000001,0.19
2017,1,1,23,30,6.300000000000001,1012,96.73,0,0,0,150.95000000000002,0.19
2017,1,1,23,45,6.2,1012,97.81,0,0,0,153.67000000000002,0.19
2017,1,2,0,0,6.1000000000000005,1012,98.48,0,0,0,156.28,0.19
2017,1,2,0,15,6.1000000000000005,1012,98.48,0,0,0,158.73,0.19
2017,1,2,0,30,6.1000000000000005,1012,98.48,0,0,0,160.96,0.19
2017,1,2,0,45,6.1000000000000005,1012,98.48,0,0,0,162.87,0.19
2017,1,2,1,0,5.7,1011,100,0,0,0,164.34,0.19
2017,1,2,1,15,5.7,1011,100,0,0,0,165.26,0.19
2017,1,2,1,30,5.7,1011,100,0,0,0,165.49,0.19
2017,1,2,1,45,5.6000000000000005,1011,100,0,0,0,165.02,0.19
2017,1,2,2,0,5.6000000000000005,1010,100,0,0,0,163.91,0.19
2017,1,2,2,15,5.7,1010,100,0,0,0,162.27,0.19
2017,1,2,2,30,5.7,1010,100,0,0,0,160.24,0.19
2017,1,2,2,45,5.800000000000001,1010,100,0,0,0,157.93,0.19
2017,1,2,3,0,5.800000000000001,1010,100,0,0,0,155.42000000000002,0.19
2017,1,2,3,15,5.9,1010,100,0,0,0,152.77,0.19
2017,1,2,3,30,5.9,1010,100,0,0,0,150.02,0.19
2017,1,2,3,45,5.9,1010,100,0,0,0,147.19,0.19
2017,1,2,4,0,6,1010,100,0,0,0,144.31,0.19
2017,1,2,4,15,6,1010,100,0,0,0,141.39000000000001,0.19
2017,1,2,4,30,6,1009,100,0,0,0,138.44,0.19
2017,1,2,4,45,6.1000000000000005,1009,99.07000000000001,0,0,0,135.48,0.19
2017,1,2,5,0,6.1000000000000005,1009,99.07000000000001,0,0,0,132.51,0.19
2017,1,2,5,15,6.1000000000000005,1009,99.07000000000001,0,0,0,129.53,0.19
2017,1,2,5,30,6.1000000000000005,1009,99.07000000000001,0,0,0,126.56,0.19
2017,1,2,5,45,6.1000000000000005,1009,98.72,0,0,0,123.58,0.19
2017,1,2,6,0,6.1000000000000005,1009,98.72,0,0,0,120.62,0.19
2017,1,2,6,15,6,1009,99.4,0,0,0,117.67,0.19
2017,1,2,6,30,6,1009,99.4,0,0,0,114.73,0.19
2017,1,2,6,45,6,1009,99.32000000000001,0,0,0,111.82000000000001,0.19
2017,1,2,7,0,5.9,1009,100,0,0,0,108.93,0.19
2017,1,2,7,15,5.9,1009,100,0,0,0,106.06,0.19
2017,1,2,7,30,5.9,1010,100,0,0,0,103.23,0.19
2017,1,2,7,45,5.9,1010,100,0,0,0,100.43,0.19
2017,1,2,8,0,5.9,1010,100,0,0,0,97.66,0.19
2017,1,2,8,15,6.300000000000001,1010,97.81,0,0,0,94.94,0.19
2017,1,2,8,30,6.7,1010,95.16,0,0,0,92.27,0.19
2017,1,2,8,45,7.1000000000000005,1010,95.51,0,0,0,89.22,0.19
2017,1,2,9,0,7.5,1010,92.94,0,19,19,86.86,0.19
2017,1,2,9,15,8.1,1010,89.23,20,35,33,84.45,0.19
2017,1,2,9,30,8.6,1010,86.26,0,44,44,82.07000000000001,0.19
2017,1,2,9,45,9.1,1010,87.61,549,146,48,79.75,0.19
2017,1,2,10,0,9.700000000000001,1010,84.16,63,96,83,77.5,0.19
2017,1,2,10,15,10.4,1010,80.32000000000001,79,119,99,75.35000000000001,0.19
2017,1,2,10,30,11,1010,77.18,94,143,116,73.3,0.19
2017,1,2,10,45,11.700000000000001,1010,76.92,61,148,128,71.36,0.19
2017,1,2,11,0,12.4,1010,73.46000000000001,128,191,146,69.54,0.19
2017,1,2,11,15,13,1010,70.64,180,226,158,67.85,0.19
2017,1,2,11,30,13.600000000000001,1010,67.94,259,268,164,66.31,0.19
2017,1,2,11,45,14.200000000000001,1010,65.12,835,428,74,64.91,0.19
2017,1,2,12,0,14.8,1010,62.65,352,328,172,63.690000000000005,0.19
2017,1,2,12,15,15.200000000000001,1010,61.06,364,346,178,62.63,0.19
2017,1,2,12,30,15.5,1010,59.9,866,488,78,61.76,0.19
2017,1,2,12,45,15.9,1010,57.1,868,500,80,61.08,0.19
2017,1,2,13,0,16.2,1010,56.02,872,509,81,60.6,0.19
2017,1,2,13,15,16.400000000000002,1010,55.31,875,514,81,60.32,0.19
2017,1,2,13,30,16.5,1010,54.96,875,515,81,60.25,0.19
2017,1,2,13,45,16.6,1009,54.02,870,512,82,60.38,0.19
2017,1,2,14,0,16.7,1009,53.68,867,506,82,60.72,0.19
2017,1,2,14,15,16.7,1009,53.68,862,496,81,61.26,0.19
2017,1,2,14,30,16.7,1009,53.68,851,480,80,62,0.19
2017,1,2,14,45,16.7,1009,53.88,840,462,80,62.92,0.19
2017,1,2,15,0,16.6,1009,54.22,829,441,78,64.03,0.19
2017,1,2,15,15,16.400000000000002,1009,54.910000000000004,815,417,77,65.3,0.19
2017,1,2,15,30,16.2,1009,55.61,798,390,74,66.74,0.19
2017,1,2,15,45,16,1009,58.230000000000004,766,357,75,68.33,0.19
2017,1,2,16,0,15.8,1009,58.980000000000004,181,202,140,70.05,0.19
2017,1,2,16,15,15.200000000000001,1009,61.28,104,159,127,71.91,0.19
2017,1,2,16,30,14.5,1009,64.1,0,93,93,73.88,0.19
2017,1,2,16,45,13.9,1009,70.27,75,113,95,75.97,0.19
2017,1,2,17,0,13.3,1009,73.06,0,59,59,78.15,0.19
2017,1,2,17,15,12.600000000000001,1010,76.54,43,68,61,80.41,0.19
2017,1,2,17,30,11.9,1010,80.14,30,48,44,82.75,0.19
2017,1,2,17,45,11.3,1010,79.82000000000001,0,18,18,85.15,0.19
2017,1,2,18,0,10.600000000000001,1010,83.60000000000001,0,8,8,87.56,0.19
2017,1,2,18,15,10.5,1010,84.16,0,0,0,89.86,0.19
2017,1,2,18,30,10.3,1010,85.29,0,0,0,93.04,0.19
2017,1,2,18,45,10.200000000000001,1011,85.19,0,0,0,95.73,0.19
2017,1,2,19,0,10,1011,86.34,0,0,0,98.46000000000001,0.19
2017,1,2,19,15,9.8,1011,87.5,0,0,0,101.23,0.19
2017,1,2,19,30,9.600000000000001,1011,88.68,0,0,0,104.04,0.19
2017,1,2,19,45,9.4,1011,89.35000000000001,0,0,0,106.89,0.19
2017,1,2,20,0,9.200000000000001,1012,90.65,0,0,0,109.76,0.19
2017,1,2,20,15,9,1012,91.87,0,0,0,112.66,0.19
2017,1,2,20,30,8.8,1012,93.12,0,0,0,115.58,0.19
2017,1,2,20,45,8.6,1012,94.31,0,0,0,118.52,0.19
2017,1,2,21,0,8.4,1012,95.59,0,0,0,121.48,0.19
2017,1,2,21,15,8.3,1012,96.24000000000001,0,0,0,124.44,0.19
2017,1,2,21,30,8.1,1012,97.55,0,0,0,127.41,0.19
2017,1,2,21,45,8,1013,98.32000000000001,0,0,0,130.39000000000001,0.19
2017,1,2,22,0,7.9,1013,98.99000000000001,0,0,0,133.37,0.19
2017,1,2,22,15,7.7,1013,100,0,0,0,136.34,0.19
2017,1,2,22,30,7.6000000000000005,1013,100,0,0,0,139.29,0.19
2017,1,2,22,45,7.5,1013,100,0,0,0,142.23,0.19
2017,1,2,23,0,7.4,1013,100,0,0,0,145.13,0.19
2017,1,2,23,15,7.300000000000001,1013,100,0,0,0,148,0.19
2017,1,2,23,30,7.2,1013,100,0,0,0,150.8,0.19
2017,1,2,23,45,7.1000000000000005,1013,100,0,0,0,153.53,0.19
2017,1,3,0,0,7,1013,100,0,0,0,156.14000000000001,0.19
2017,1,3,0,15,7,1013,100,0,0,0,158.59,0.19
2017,1,3,0,30,7,1013,100,0,0,0,160.82,0.19
2017,1,3,0,45,7,1013,100,0,0,0,162.73,0.19
2017,1,3,1,0,6.9,1013,100,0,0,0,164.22,0.19
2017,1,3,1,15,6.9,1013,100,0,0,0,165.14000000000001,0.19
2017,1,3,1,30,6.9,1013,100,0,0,0,165.4,0.19
2017,1,3,1,45,6.9,1013,100,0,0,0,164.96,0.19
2017,1,3,2,0,6.9,1013,100,0,0,0,163.86,0.19
2017,1,3,2,15,6.9,1013,100,0,0,0,162.25,0.19
2017,1,3,2,30,7,1013,100,0,0,0,160.24,0.19
2017,1,3,2,45,7,1013,100,0,0,0,157.94,0.19
2017,1,3,3,0,7,1013,100,0,0,0,155.44,0.19
2017,1,3,3,15,7,1013,100,0,0,0,152.8,0.19
2017,1,3,3,30,7.1000000000000005,1013,100,0,0,0,150.05,0.19
2017,1,3,3,45,7.1000000000000005,1013,100,0,0,0,147.22,0.19
2017,1,3,4,0,7.2,1013,99.52,0,0,0,144.35,0.19
2017,1,3,4,15,7.2,1013,99.52,0,0,0,141.43,0.19
2017,1,3,4,30,7.2,1013,99.52,0,0,0,138.49,0.19
2017,1,3,4,45,7.300000000000001,1013,98.07000000000001,0,0,0,135.53,0.19
2017,1,3,5,0,7.300000000000001,1013,98.07000000000001,0,0,0,132.55,0.19
2017,1,3,5,15,7.300000000000001,1013,98.07000000000001,0,0,0,129.58,0.19
2017,1,3,5,30,7.4,1013,97.4,0,0,0,126.60000000000001,0.19
2017,1,3,5,45,7.4,1013,96.7,0,0,0,123.63000000000001,0.19
2017,1,3,6,0,7.4,1014,96.79,0,0,0,120.66,0.19
2017,1,3,6,15,7.4,1014,96.79,0,0,0,117.71000000000001,0.19
2017,1,3,6,30,7.300000000000001,1014,97.46000000000001,0,0,0,114.77,0.19
2017,1,3,6,45,7.300000000000001,1014,96.72,0,0,0,111.86,0.19
2017,1,3,7,0,7.300000000000001,1014,96.72,0,0,0,108.96000000000001,0.19
2017,1,3,7,15,7.300000000000001,1014,96.72,0,0,0,106.09,0.19
2017,1,3,7,30,7.300000000000001,1015,96.82000000000001,0,0,0,103.26,0.19
2017,1,3,7,45,7.300000000000001,1015,96.15,0,0,0,100.45,0.19
2017,1,3,8,0,7.300000000000001,1015,96.15,0,0,0,97.69,0.19
2017,1,3,8,15,7.6000000000000005,1015,94.2,0,0,0,94.97,0.19
2017,1,3,8,30,7.9,1015,92.3,0,0,0,92.29,0.19
2017,1,3,8,45,8.200000000000001,1015,92.76,0,0,0,89.23,0.19
2017,1,3,9,0,8.5,1015,90.9,0,4,4,86.87,0.19
2017,1,3,9,15,9.1,1016,87.38,0,6,6,84.46000000000001,0.19
2017,1,3,9,30,9.600000000000001,1016,84.5,0,7,7,82.07000000000001,0.19
2017,1,3,9,45,10.200000000000001,1016,84.35000000000001,0,8,8,79.75,0.19
2017,1,3,10,0,10.8,1016,81.05,0,9,9,77.5,0.19
2017,1,3,10,15,11.3,1016,78.41,0,11,11,75.34,0.19
2017,1,3,10,30,11.9,1016,75.37,0,13,13,73.28,0.19
2017,1,3,10,45,12.4,1017,77.88,0,12,12,71.34,0.19
2017,1,3,11,0,13,1017,74.88,0,13,13,69.51,0.19
2017,1,3,11,15,13.600000000000001,1017,72.02,0,15,15,67.82000000000001,0.19
2017,1,3,11,30,14.200000000000001,1017,69.28,0,44,44,66.26,0.19
2017,1,3,11,45,14.8,1017,69.82000000000001,0,77,77,64.87,0.19
2017,1,3,12,0,15.4,1017,67.19,0,25,25,63.63,0.19
2017,1,3,12,15,15.8,1016,65.43,0,76,76,62.57,0.19
2017,1,3,12,30,16.2,1016,63.79,0,104,104,61.690000000000005,0.19
2017,1,3,12,45,16.6,1016,66.66,0,101,101,61.01,0.19
2017,1,3,13,0,16.900000000000002,1016,65.41,0,96,96,60.52,0.19
2017,1,3,13,15,17.1,1016,64.59,244,338,217,60.230000000000004,0.19
2017,1,3,13,30,17.3,1016,63.78,56,239,211,60.15,0.19
2017,1,3,13,45,17.5,1016,66.11,11,183,177,60.28,0.19
2017,1,3,14,0,17.6,1016,65.69,96,264,217,60.61,0.19
2017,1,3,14,15,17.6,1016,65.69,88,254,211,61.15,0.19
2017,1,3,14,30,17.6,1016,65.69,151,280,209,61.88,0.19
2017,1,3,14,45,17.6,1016,67.44,449,365,160,62.800000000000004,0.19
2017,1,3,15,0,17.6,1016,67.44,147,257,193,63.9,0.19
2017,1,3,15,15,17.5,1016,67.87,316,298,165,65.17,0.19
2017,1,3,15,30,17.3,1016,68.73,397,299,141,66.6,0.19
2017,1,3,15,45,17.2,1016,72.01,94,191,156,68.19,0.19
2017,1,3,16,0,17,1016,72.93,142,191,143,69.92,0.19
2017,1,3,16,15,16.5,1016,75.27,57,142,125,71.77,0.19
2017,1,3,16,30,16,1016,77.7,341,192,96,73.74,0.19
2017,1,3,16,45,15.5,1016,83.27,319,162,84,75.82000000000001,0.19
2017,1,3,17,0,15,1016,85.98,15,78,75,78,0.19
2017,1,3,17,15,14.600000000000001,1016,88.22,0,58,58,80.27,0.19
2017,1,3,17,30,14.200000000000001,1016,90.52,0,40,40,82.61,0.19
2017,1,3,17,45,13.8,1016,84.52,97,46,38,85.01,0.19
2017,1,3,18,0,13.4,1017,86.82000000000001,24,20,19,87.43,0.19
2017,1,3,18,15,13.4,1017,86.82000000000001,0,0,0,89.74,0.19
2017,1,3,18,30,13.3,1017,87.39,0,0,0,92.9,0.19
2017,1,3,18,45,13.3,1017,86.79,0,0,0,95.58,0.19
2017,1,3,19,0,13.200000000000001,1017,87.36,0,0,0,98.32000000000001,0.19
2017,1,3,19,15,13.200000000000001,1017,87.36,0,0,0,101.09,0.19
2017,1,3,19,30,13.200000000000001,1017,87.36,0,0,0,103.9,0.19
2017,1,3,19,45,13.200000000000001,1017,87.35000000000001,0,0,0,106.74000000000001,0.19
2017,1,3,20,0,13.200000000000001,1018,87.44,0,0,0,109.62,0.19
2017,1,3,20,15,13.100000000000001,1018,88.01,0,0,0,112.52,0.19
2017,1,3,20,30,13.100000000000001,1018,88.01,0,0,0,115.44,0.19
2017,1,3,20,45,13,1018,88.79,0,0,0,118.38,0.19
2017,1,3,21,0,12.9,1018,89.37,0,0,0,121.33,0.19
2017,1,3,21,15,12.8,1018,89.96000000000001,0,0,0,124.3,0.19
2017,1,3,21,30,12.700000000000001,1018,90.55,0,0,0,127.27,0.19
2017,1,3,21,45,12.600000000000001,1018,90.94,0,0,0,130.25,0.19
2017,1,3,22,0,12.5,1018,91.54,0,0,0,133.22,0.19
2017,1,3,22,15,12.4,1018,92.14,0,0,0,136.19,0.19
2017,1,3,22,30,12.3,1018,92.74,0,0,0,139.15,0.19
2017,1,3,22,45,12.200000000000001,1018,92.83,0,0,0,142.09,0.19
2017,1,3,23,0,12.200000000000001,1018,92.83,0,0,0,144.99,0.19
2017,1,3,23,15,12.100000000000001,1018,93.44,0,0,0,147.85,0.19
2017,1,3,23,30,12,1018,94.06,0,0,0,150.66,0.19
2017,1,3,23,45,11.9,1018,94.03,0,0,0,153.38,0.19
2017,1,4,0,0,11.8,1018,94.65,0,0,0,155.99,0.19
2017,1,4,0,15,11.8,1018,94.65,0,0,0,158.44,0.19
2017,1,4,0,30,11.8,1018,94.65,0,0,0,160.67000000000002,0.19
2017,1,4,0,45,11.8,1018,94.65,0,0,0,162.59,0.19
2017,1,4,1,0,11.4,1018,96.4,0,0,0,164.09,0.19
2017,1,4,1,15,11.4,1018,96.4,0,0,0,165.03,0.19
2017,1,4,1,30,11.3,1018,97.04,0,0,0,165.3,0.19
2017,1,4,1,45,11.200000000000001,1018,96.73,0,0,0,164.88,0.19
2017,1,4,2,0,11.200000000000001,1018,96.73,0,0,0,163.81,0.19
2017,1,4,2,15,11.100000000000001,1018,97.38,0,0,0,162.22,0.19
2017,1,4,2,30,11,1018,98.02,0,0,0,160.22,0.19
2017,1,4,2,45,10.9,1018,97.12,0,0,0,157.94,0.19
2017,1,4,3,0,10.8,1018,97.76,0,0,0,155.45000000000002,0.19
2017,1,4,3,15,10.600000000000001,1018,99.07000000000001,0,0,0,152.82,0.19
2017,1,4,3,30,10.5,1018,99.73,0,0,0,150.07,0.19
2017,1,4,3,45,10.4,1018,98.72,0,0,0,147.25,0.19
2017,1,4,4,0,10.200000000000001,1018,100,0,0,0,144.38,0.19
2017,1,4,4,15,10.100000000000001,1018,100,0,0,0,141.47,0.19
2017,1,4,4,30,9.9,1018,100,0,0,0,138.52,0.19
2017,1,4,4,45,9.700000000000001,1018,100,0,0,0,135.56,0.19
2017,1,4,5,0,9.600000000000001,1017,100,0,0,0,132.59,0.19
2017,1,4,5,15,9.4,1018,100,0,0,0,129.61,0.19
2017,1,4,5,30,9.200000000000001,1018,100,0,0,0,126.64,0.19
2017,1,4,5,45,9.1,1018,100,0,0,0,123.66,0.19
2017,1,4,6,0,8.9,1018,100,0,0,0,120.7,0.19
2017,1,4,6,15,8.8,1018,100,0,0,0,117.75,0.19
2017,1,4,6,30,8.6,1018,100,0,0,0,114.81,0.19
2017,1,4,6,45,8.5,1018,100,0,0,0,111.89,0.19
2017,1,4,7,0,8.3,1018,100,0,0,0,108.99000000000001,0.19
2017,1,4,7,15,8.200000000000001,1018,100,0,0,0,106.12,0.19
2017,1,4,7,30,8.1,1018,100,0,0,0,103.28,0.19
2017,1,4,7,45,8,1018,100,0,0,0,100.48,0.19
2017,1,4,8,0,7.9,1018,100,0,0,0,97.71000000000001,0.19
2017,1,4,8,15,8.3,1018,100,0,0,0,94.99,0.19
2017,1,4,8,30,8.700000000000001,1018,100,0,0,0,92.31,0.19
2017,1,4,8,45,9.1,1018,100,0,0,0,89.24,0.19
2017,1,4,9,0,9.5,1018,100,68,28,24,86.88,0.19
2017,1,4,9,15,10.200000000000001,1018,95.62,171,57,41,84.46000000000001,0.19
2017,1,4,9,30,10.8,1019,91.97,269,92,55,82.07000000000001,0.19
2017,1,4,9,45,11.4,1019,94.19,358,129,65,79.74,0.19
2017,1,4,10,0,12.100000000000001,1019,89.95,428,168,75,77.49,0.19
2017,1,4,10,15,12.700000000000001,1019,86.49,485,206,83,75.32000000000001,0.19
2017,1,4,10,30,13.3,1019,83.17,533,243,90,73.26,0.19
2017,1,4,10,45,13.9,1019,84.36,584,279,92,71.31,0.19
2017,1,4,11,0,14.5,1019,81.15,617,314,97,69.47,0.19
2017,1,4,11,15,15.100000000000001,1019,78.08,645,345,101,67.77,0.19
2017,1,4,11,30,15.600000000000001,1019,75.63,668,374,105,66.21000000000001,0.19
2017,1,4,11,45,16.2,1019,71.53,698,402,105,64.81,0.19
2017,1,4,12,0,16.7,1019,69.3,713,425,107,63.57,0.19
2017,1,4,12,15,17,1018,67.93,726,444,109,62.5,0.19
2017,1,4,12,30,17.2,1018,67.08,736,462,112,61.61,0.19
2017,1,4,12,45,17.5,1018,63.800000000000004,718,470,121,60.92,0.19
2017,1,4,13,0,17.7,1018,63,723,479,122,60.43,0.19
2017,1,4,13,15,17.8,1017,62.54,726,484,123,60.13,0.19
2017,1,4,13,30,17.900000000000002,1017,62.15,727,486,123,60.050000000000004,0.19
2017,1,4,13,45,18,1017,60.88,727,483,121,60.17,0.19
2017,1,4,14,0,18.2,1017,60.120000000000005,724,477,121,60.49,0.19
2017,1,4,14,15,18.2,1017,60.120000000000005,718,467,120,61.02,0.19
2017,1,4,14,30,18.2,1017,60.120000000000005,710,454,118,61.75,0.19
2017,1,4,14,45,18.2,1016,60.04,701,438,116,62.67,0.19
2017,1,4,15,0,18.2,1016,60.04,688,418,113,63.76,0.19
2017,1,4,15,15,18,1016,60.800000000000004,671,394,111,65.03,0.19
2017,1,4,15,30,17.900000000000002,1016,61.18,652,368,107,66.46000000000001,0.19
2017,1,4,15,45,17.7,1016,63.79,626,338,104,68.05,0.19
2017,1,4,16,0,17.6,1016,64.19,597,306,100,69.77,0.19
2017,1,4,16,15,17,1016,66.66,563,272,95,71.62,0.19
2017,1,4,16,30,16.400000000000002,1016,69.24,522,236,89,73.60000000000001,0.19
2017,1,4,16,45,15.8,1016,76.49,473,199,82,75.68,0.19
2017,1,4,17,0,15.100000000000001,1016,79.99,414,160,73,77.86,0.19
2017,1,4,17,15,14.5,1016,83.13,343,122,64,80.12,0.19
2017,1,4,17,30,13.9,1016,86.42,256,86,52,82.47,0.19
2017,1,4,17,45,13.200000000000001,1016,80.14,157,52,38,84.86,0.19
2017,1,4,18,0,12.600000000000001,1016,83.34,55,24,21,87.29,0.19
2017,1,4,18,15,12.3,1016,84.99,0,0,0,89.62,0.19
2017,1,4,18,30,12.100000000000001,1016,86.11,0,0,0,92.75,0.19
2017,1,4,18,45,11.8,1017,86.35000000000001,0,0,0,95.44,0.19
2017,1,4,19,0,11.600000000000001,1017,87.5,0,0,0,98.17,0.19
2017,1,4,19,15,11.3,1017,89.25,0,0,0,100.94,0.19
2017,1,4,19,30,11.100000000000001,1017,90.44,0,0,0,103.75,0.19
2017,1,4,19,45,10.9,1017,91.35000000000001,0,0,0,106.60000000000001,0.19
2017,1,4,20,0,10.700000000000001,1017,92.57000000000001,0,0,0,109.47,0.19
2017,1,4,20,15,10.5,1017,93.81,0,0,0,112.37,0.19
