Year,Month,Day,Hour,Minute,Temperature,Pressure,Relative Humidity
2017,1,1,0,0,0.6000000000000001,920,97.99000000000001
2017,1,1,0,15,0.6000000000000001,920,97.99000000000001
2017,1,1,0,30,0.6000000000000001,920,97.99000000000001
2017,1,1,0,45,0.6000000000000001,920,97.99000000000001
2017,1,1,1,0,-3.2,921,74.05
2017,1,1,1,15,-3.3000000000000003,921,74.61
2017,1,1,1,30,-3.3000000000000003,920,74.52
2017,1,1,1,45,-3.3000000000000003,920,74.05
2017,1,1,2,0,-3.4000000000000004,920,74.60000000000001
2017,1,1,2,15,-3.4000000000000004,920,74.60000000000001
2017,1,1,2,30,-3.4000000000000004,920,74.60000000000001
2017,1,1,2,45,-3.4000000000000004,920,74.49
2017,1,1,3,0,-3.5,920,75.05
2017,1,1,3,15,-3.5,919,74.97
2017,1,1,3,30,-3.5,919,74.97
2017,1,1,3,45,-3.5,919,75.01
2017,1,1,4,0,-3.6,919,75.57000000000001
2017,1,1,4,15,-3.6,919,75.57000000000001
2017,1,1,4,30,-3.6,919,75.57000000000001
2017,1,1,4,45,-3.6,919,75.72
2017,1,1,5,0,-3.6,919,75.72
2017,1,1,5,15,-3.7,918,76.21000000000001
2017,1,1,5,30,-3.7,918,76.21000000000001
2017,1,1,5,45,-3.7,918,76.54
2017,1,1,6,0,-3.7,918,76.54
2017,1,1,6,15,-3.7,918,76.54
2017,1,1,6,30,-3.7,918,76.54
2017,1,1,6,45,-3.7,918,77.05
2017,1,1,7,0,-3.7,918,77.05
2017,1,1,7,15,-3.7,918,77.05
2017,1,1,7,30,-3.7,918,77.05
2017,1,1,7,45,-3.6,918,77.2
2017,1,1,8,0,-3.6,918,77.2
2017,1,1,8,15,-3.2,918,74.93
2017,1,1,8,30,-2.8000000000000003,918,72.74
2017,1,1,8,45,-2.5,918,73.66
2017,1,1,9,0,-2.1,918,71.51
2017,1,1,9,15,-1.5,918,68.43
2017,1,1,9,30,-1,917,65.89
2017,1,1,9,45,-0.5,917,65.99
2017,1,1,10,0,0.1,917,63.18
2017,1,1,10,15,0.7000000000000001,917,60.5
2017,1,1,10,30,1.3,917,57.94
2017,1,1,10,45,1.9000000000000001,917,57.83
2017,1,1,11,0,2.6,917,55.02
2017,1,1,11,15,3,917,53.49
2017,1,1,11,30,3.4000000000000004,917,52
2017,1,1,11,45,3.8000000000000003,917,52.5
2017,1,1,12,0,4.2,916,51
2017,1,1,12,15,4.4,916,50.29
2017,1,1,12,30,4.6000000000000005,916,49.59
2017,1,1,12,45,4.9,916,49.63
2017,1,1,13,0,5.1000000000000005,915,48.89
2017,1,1,13,15,5.2,915,48.550000000000004
2017,1,1,13,30,5.300000000000001,915,48.22
2017,1,1,13,45,5.4,915,48.230000000000004
2017,1,1,14,0,5.5,915,47.9
2017,1,1,14,15,5.4,914,48.18
2017,1,1,14,30,5.300000000000001,914,48.52
2017,1,1,14,45,5.2,914,49.64
2017,1,1,15,0,5.2,914,49.64
2017,1,1,15,15,4.7,914,51.4
2017,1,1,15,30,4.3,914,52.86
2017,1,1,15,45,3.8000000000000003,914,58.9
2017,1,1,16,0,3.4000000000000004,914,60.58
2017,1,1,16,15,2.3000000000000003,914,65.49
2017,1,1,16,30,1.2000000000000002,914,70.84
2017,1,1,16,45,0.2,914,73.53
2017,1,1,17,0,-0.9,914,79.65
2017,1,1,17,15,-1.3,914,82.02
2017,1,1,17,30,-1.7000000000000002,914,84.46000000000001
2017,1,1,17,45,-2,914,84.79
2017,1,1,18,0,-2.4000000000000004,914,87.33
2017,1,1,18,15,-2.5,914,87.98
2017,1,1,18,30,-2.5,914,87.98
2017,1,1,18,45,-2.6,914,88.96000000000001
2017,1,1,19,0,-2.6,914,88.96000000000001
2017,1,1,19,15,-2.7,914,89.62
2017,1,1,19,30,-2.7,913,89.52
2017,1,1,19,45,-2.8000000000000003,913,90.03
2017,1,1,20,0,-2.8000000000000003,913,90.03
2017,1,1,20,15,-2.8000000000000003,913,90.03
2017,1,1,20,30,-2.8000000000000003,913,90.03
2017,1,1,20,45,-2.7,913,88.38
2017,1,1,21,0,-2.7,913,88.38
2017,1,1,21,15,-2.6,913,87.73
2017,1,1,21,30,-2.4000000000000004,913,86.44
2017,1,1,21,45,-2.3000000000000003,913,84.3
2017,1,1,22,0,-2.2,913,83.68
2017,1,1,22,15,-2.1,913,83.07000000000001
2017,1,1,22,30,-1.9000000000000001,913,81.85000000000001
2017,1,1,22,45,-1.8,913,79.35000000000001
2017,1,1,23,0,-1.7000000000000002,913,78.77
2017,1,1,23,15,-1.6,912,78.10000000000001
2017,1,1,23,30,-1.6,912,78.10000000000001
2017,1,1,23,45,-1.5,912,76.47
2017,1,2,0,0,-1.4000000000000001,912,75.91
2017,1,2,0,15,-1.4000000000000001,912,75.91
2017,1,2,0,30,-1.4000000000000001,912,75.91
2017,1,2,0,45,-1.4000000000000001,912,75.91
2017,1,2,1,0,-1.7000000000000002,912,77.25
2017,1,2,1,15,-1.7000000000000002,912,77.25
2017,1,2,1,30,-1.8,912,77.82000000000001
2017,1,2,1,45,-1.8,912,78.44
2017,1,2,2,0,-1.9000000000000001,912,79.02
2017,1,2,2,15,-1.9000000000000001,912,79.02
2017,1,2,2,30,-1.9000000000000001,912,79.02
2017,1,2,2,45,-1.9000000000000001,912,80.19
2017,1,2,3,0,-1.8,912,79.61
2017,1,2,3,15,-1.9000000000000001,912,80.19
2017,1,2,3,30,-1.9000000000000001,912,80.19
2017,1,2,3,45,-2,912,81.78
2017,1,2,4,0,-2,912,81.78
2017,1,2,4,15,-2.1,912,82.39
2017,1,2,4,30,-2.3000000000000003,912,83.61
2017,1,2,4,45,-2.4000000000000004,912,84.89
2017,1,2,5,0,-2.5,912,85.52
2017,1,2,5,15,-2.5,912,85.52
2017,1,2,5,30,-2.5,912,85.52
2017,1,2,5,45,-2.5,912,87.03
2017,1,2,6,0,-2.5,912,87.03
2017,1,2,6,15,-2.5,912,87.03
2017,1,2,6,30,-2.4000000000000004,912,86.39
2017,1,2,6,45,-2.4000000000000004,912,88.38
2017,1,2,7,0,-2.3000000000000003,912,87.72
2017,1,2,7,15,-2.3000000000000003,913,87.82000000000001
2017,1,2,7,30,-2.2,913,87.17
2017,1,2,7,45,-2.2,913,89.05
2017,1,2,8,0,-2.1,913,88.39
2017,1,2,8,15,-1.8,913,86.46000000000001
2017,1,2,8,30,-1.5,913,84.58
2017,1,2,8,45,-1.2000000000000002,914,85.35000000000001
2017,1,2,9,0,-0.8,914,82.89
2017,1,2,9,15,-0.4,914,80.51
2017,1,2,9,30,0,914,78.2
2017,1,2,9,45,0.30000000000000004,914,80.4
2017,1,2,10,0,0.7000000000000001,915,78.2
2017,1,2,10,15,1,915,76.53
2017,1,2,10,30,1.2000000000000002,915,75.43
2017,1,2,10,45,1.5,915,79.71000000000001
2017,1,2,11,0,1.7000000000000002,915,78.58
2017,1,2,11,15,1.8,915,78.02
2017,1,2,11,30,2,915,76.91
2017,1,2,11,45,2.1,915,82.43
2017,1,2,12,0,2.2,915,81.85000000000001
2017,1,2,12,15,2.4000000000000004,915,80.69
2017,1,2,12,30,2.5,915,80.12
2017,1,2,12,45,2.7,915,82.95
2017,1,2,13,0,2.8000000000000003,915,82.37
2017,1,2,13,15,3,914,81.12
2017,1,2,13,30,3.1,914,80.55
2017,1,2,13,45,3.3000000000000003,914,81.65
2017,1,2,14,0,3.5,914,80.51
2017,1,2,14,15,3.6,914,79.94
2017,1,2,14,30,3.7,914,79.38
2017,1,2,14,45,3.8000000000000003,914,79.66
2017,1,2,15,0,4,914,78.55
2017,1,2,15,15,3.8000000000000003,913,79.57000000000001
2017,1,2,15,30,3.7,913,80.13
2017,1,2,15,45,3.5,913,81.97
2017,1,2,16,0,3.4000000000000004,913,82.55
2017,1,2,16,15,2.8000000000000003,913,86.12
2017,1,2,16,30,2.1,913,90.51
2017,1,2,16,45,1.5,914,91.67
2017,1,2,17,0,0.9,914,95.71000000000001
2017,1,2,17,15,0.6000000000000001,914,97.8
2017,1,2,17,30,0.4,914,99.22
2017,1,2,17,45,0.2,914,99.18
2017,1,2,18,0,0,914,100
2017,1,2,18,15,0,914,100
2017,1,2,18,30,0,914,100
2017,1,2,18,45,0,915,99.52
2017,1,2,19,0,0,915,99.52
2017,1,2,19,15,0,915,99.52
2017,1,2,19,30,0.1,915,98.8
2017,1,2,19,45,0.1,915,97.37
2017,1,2,20,0,0.2,915,96.66
2017,1,2,20,15,0.2,915,96.66
2017,1,2,20,30,0.30000000000000004,915,95.97
2017,1,2,20,45,0.30000000000000004,916,94.12
2017,1,2,21,0,0.4,916,93.44
2017,1,2,21,15,0.4,916,93.44
2017,1,2,21,30,0.4,916,93.44
2017,1,2,21,45,0.4,916,90.65
2017,1,2,22,0,0.5,916,89.99
2017,1,2,22,15,0.5,916,89.99
2017,1,2,22,30,0.4,916,90.65
2017,1,2,22,45,0.4,916,87.41
2017,1,2,23,0,0.4,916,87.41
2017,1,2,23,15,0.4,916,87.41
2017,1,2,23,30,0.30000000000000004,916,88.04
2017,1,2,23,45,0.30000000000000004,916,85.34
2017,1,3,0,0,0.2,916,85.96000000000001
2017,1,3,0,15,0.2,916,85.96000000000001
2017,1,3,0,30,0.2,916,85.96000000000001
2017,1,3,0,45,0.2,916,85.96000000000001
2017,1,3,1,0,0.1,916,85
2017,1,3,1,15,0.1,916,85
2017,1,3,1,30,0,916,85.61
2017,1,3,1,45,-0.1,916,85.68
2017,1,3,2,0,-0.2,916,86.31
2017,1,3,2,15,-0.2,916,86.31
2017,1,3,2,30,-0.30000000000000004,916,86.94
2017,1,3,2,45,-0.4,916,87.92
2017,1,3,3,0,-0.5,916,88.56
2017,1,3,3,15,-0.6000000000000001,916,89.21000000000001
2017,1,3,3,30,-0.8,916,90.52
2017,1,3,3,45,-0.9,916,91.59
2017,1,3,4,0,-1.1,916,92.94
2017,1,3,4,15,-1.3,916,94.31
2017,1,3,4,30,-1.4000000000000001,916,95.01
2017,1,3,4,45,-1.6,916,96.59
2017,1,3,5,0,-1.8,916,98.02
2017,1,3,5,15,-1.8,916,98.02
2017,1,3,5,30,-1.8,916,98.02
2017,1,3,5,45,-1.9000000000000001,916,98.92
2017,1,3,6,0,-1.9000000000000001,916,98.92
2017,1,3,6,15,-1.9000000000000001,916,98.92
2017,1,3,6,30,-1.9000000000000001,916,98.92
2017,1,3,6,45,-1.9000000000000001,916,99.35000000000001
2017,1,3,7,0,-1.8,917,98.73
2017,1,3,7,15,-1.8,917,98.73
2017,1,3,7,30,-1.8,917,98.73
2017,1,3,7,45,-1.8,917,99.65
2017,1,3,8,0,-1.8,917,99.65
2017,1,3,8,15,-1.3,917,96.05
2017,1,3,8,30,-0.8,917,92.61
2017,1,3,8,45,-0.30000000000000004,917,91.25
2017,1,3,9,0,0.2,917,88.01
2017,1,3,9,15,0.7000000000000001,918,84.98
2017,1,3,9,30,1.3,918,81.39
2017,1,3,9,45,1.8,918,81.02
2017,1,3,10,0,2.4000000000000004,918,77.63
2017,1,3,10,15,2.9000000000000004,918,74.92
2017,1,3,10,30,3.5,918,71.82000000000001
2017,1,3,10,45,4,918,72.37
2017,1,3,11,0,4.5,918,69.88
2017,1,3,11,15,5,918,67.49
2017,1,3,11,30,5.4,918,65.64
2017,1,3,11,45,5.9,918,66.33
2017,1,3,12,0,6.300000000000001,919,64.6
2017,1,3,12,15,6.6000000000000005,918,63.21
2017,1,3,12,30,6.9,918,61.92
2017,1,3,12,45,7.1000000000000005,918,64.04
2017,1,3,13,0,7.4,918,62.74
2017,1,3,13,15,7.5,918,62.31
2017,1,3,13,30,7.6000000000000005,918,61.89
2017,1,3,13,45,7.7,918,64.1
2017,1,3,14,0,7.9,918,63.24
2017,1,3,14,15,7.800000000000001,918,63.67
2017,1,3,14,30,7.7,918,64.1
2017,1,3,14,45,7.7,918,66.3
2017,1,3,15,0,7.6000000000000005,918,66.75
2017,1,3,15,15,7.1000000000000005,918,69.06
2017,1,3,15,30,6.7,918,70.98
2017,1,3,15,45,6.2,918,75.22
2017,1,3,16,0,5.7,918,77.86
2017,1,3,16,15,4.7,918,83.45
2017,1,3,16,30,3.7,918,89.5
2017,1,3,16,45,2.6,918,93.9
2017,1,3,17,0,1.6,918,100
2017,1,3,17,15,1.2000000000000002,919,100
2017,1,3,17,30,0.8,919,100
2017,1,3,17,45,0.4,919,100
2017,1,3,18,0,0,919,100
2017,1,3,18,15,-0.1,919,100
2017,1,3,18,30,-0.1,919,100
2017,1,3,18,45,-0.2,919,100
2017,1,3,19,0,-0.30000000000000004,919,100
2017,1,3,19,15,-0.30000000000000004,919,100
2017,1,3,19,30,-0.4,920,100
2017,1,3,19,45,-0.4,920,100
2017,1,3,20,0,-0.4,920,100
2017,1,3,20,15,-0.4,920,100
2017,1,3,20,30,-0.30000000000000004,920,100
2017,1,3,20,45,-0.30000000000000004,920,100
2017,1,3,21,0,-0.2,920,100
2017,1,3,21,15,-0.1,920,100
2017,1,3,21,30,0.1,920,100
2017,1,3,21,45,0.30000000000000004,920,100
2017,1,3,22,0,0.4,920,100
2017,1,3,22,15,0.6000000000000001,920,100
2017,1,3,22,30,0.8,920,100
2017,1,3,22,45,0.9,920,100
2017,1,3,23,0,1.1,920,100
2017,1,3,23,15,1.1,920,100
2017,1,3,23,30,1,920,100
2017,1,3,23,45,1,920,100
2017,1,4,0,0,1,920,100
2017,1,4,0,15,1,920,100
2017,1,4,0,30,1,920,100
2017,1,4,0,45,1,920,100
2017,1,4,1,0,0.7000000000000001,920,100
2017,1,4,1,15,0.6000000000000001,920,100
2017,1,4,1,30,0.5,920,100
2017,1,4,1,45,0.4,920,100
2017,1,4,2,0,0.30000000000000004,920,100
2017,1,4,2,15,0.30000000000000004,920,100
2017,1,4,2,30,0.2,920,100
2017,1,4,2,45,0.2,920,100
2017,1,4,3,0,0.1,920,100
2017,1,4,3,15,0.1,920,100
2017,1,4,3,30,0.1,920,100
2017,1,4,3,45,0.1,920,100
2017,1,4,4,0,0.1,920,100
2017,1,4,4,15,0.1,920,100
2017,1,4,4,30,0.1,920,100
2017,1,4,4,45,0.1,920,100
2017,1,4,5,0,0.1,920,100
2017,1,4,5,15,0.1,920,100
2017,1,4,5,30,0.1,920,100
2017,1,4,5,45,0,920,100
2017,1,4,6,0,0,920,100
2017,1,4,6,15,0,920,100
2017,1,4,6,30,0,920,100
2017,1,4,6,45,0,920,99.58
2017,1,4,7,0,0,920,99.58
2017,1,4,7,15,0,920,99.58
2017,1,4,7,30,-0.1,920,100
2017,1,4,7,45,-0.1,920,99.38
2017,1,4,8,0,-0.1,920,99.38
2017,1,4,8,15,0,920,98.67
2017,1,4,8,30,0.2,920,97.25
2017,1,4,8,45,0.30000000000000004,920,96.99000000000001
2017,1,4,9,0,0.4,920,96.29
2017,1,4,9,15,0.8,921,93.65
2017,1,4,9,30,1.1,921,91.65
2017,1,4,9,45,1.4000000000000001,921,93.09
2017,1,4,10,0,1.8,921,90.47
2017,1,4,10,15,2.2,921,87.92
2017,1,4,10,30,2.7,921,84.86
2017,1,4,10,45,3.2,921,86.04
2017,1,4,11,0,3.7,921,83.07000000000001
2017,1,4,11,15,4.3,921,79.65
2017,1,4,11,30,4.800000000000001,921,76.91
2017,1,4,11,45,5.4,921,77.76
2017,1,4,12,0,6,921,74.60000000000001
2017,1,4,12,15,6.4,920,72.5
2017,1,4,12,30,6.9,920,70.05
2017,1,4,12,45,7.300000000000001,920,71.64
2017,1,4,13,0,7.800000000000001,920,69.24
2017,1,4,13,15,8.1,920,67.85
2017,1,4,13,30,8.5,920,66.04
2017,1,4,13,45,8.8,920,68.01
2017,1,4,14,0,9.200000000000001,920,66.2
2017,1,4,14,15,9.200000000000001,919,66.13
2017,1,4,14,30,9.3,919,65.69
2017,1,4,14,45,9.3,919,68.51
2017,1,4,15,0,9.4,919,68.05
2017,1,4,15,15,9.1,919,69.43
2017,1,4,15,30,8.8,919,70.85000000000001
2017,1,4,15,45,8.5,919,74.8
2017,1,4,16,0,8.200000000000001,919,76.34
2017,1,4,16,15,7.6000000000000005,919,79.51
2017,1,4,16,30,6.9,919,83.4
2017,1,4,16,45,6.300000000000001,919,84.19
2017,1,4,17,0,5.7,919,87.74
2017,1,4,17,15,5.4,919,89.58
2017,1,4,17,30,5.1000000000000005,919,91.47
2017,1,4,17,45,4.7,919,95.36
2017,1,4,18,0,4.4,919,97.38
2017,1,4,18,15,4.2,920,98.86
2017,1,4,18,30,4,920,100
2017,1,4,18,45,3.8000000000000003,920,100
2017,1,4,19,0,3.6,920,100
2017,1,4,19,15,3.4000000000000004,920,100
2017,1,4,19,30,3.2,920,100
2017,1,4,19,45,3,920,100
2017,1,4,20,0,2.9000000000000004,920,100
2017,1,4,20,15,2.7,920,100
2017,1,4,20,30,2.6,920,100
2017,1,4,20,45,2.4000000000000004,920,100
2017,1,4,21,0,2.3000000000000003,920,100
2017,1,4,21,15,2.2,920,100
2017,1,4,21,30,2.1,920,100
2017,1,4,21,45,2.1,920,100
2017,1,4,22,0,2,920,100
2017,1,4,22,15,2,920,100
2017,1,4,22,30,2,920,100
2017,1,4,22,45,2,920,100
2017,1,4,23,0,2,920,100
2017,1,4,23,15,2,920,100
2017,1,4,23,30,2.1,920,100
2017,1,4,23,45,2.1,920,100
2017,1,5,0,0,2.1,920,100
2017,1,5,0,15,2.1,920,100
2017,1,5,0,30,2.1,920,100
2017,1,5,0,45,2.1,920,100
2017,1,5,1,0,2.1,920,100
2017,1,5,1,15,2.1,920,100
2017,1,5,1,30,2.1,920,100
2017,1,5,1,45,2.1,920,100
2017,1,5,2,0,2.1,920,100
2017,1,5,2,15,2.1,920,100
2017,1,5,2,30,2.1,920,100
2017,1,5,2,45,2.1,920,100
2017,1,5,3,0,2.1,920,100
2017,1,5,3,15,2.1,920,100
2017,1,5,3,30,2.1,920,100
2017,1,5,3,45,2.1,920,100
2017,1,5,4,0,2.1,920,100
2017,1,5,4,15,2.1,920,100
2017,1,5,4,30,2,920,100
2017,1,5,4,45,2,919,100
2017,1,5,5,0,2,919,100
2017,1,5,5,15,2,919,100
2017,1,5,5,30,1.9000000000000001,919,100
2017,1,5,5,45,1.9000000000000001,919,100
2017,1,5,6,0,1.9000000000000001,920,100
2017,1,5,6,15,1.9000000000000001,920,100
2017,1,5,6,30,1.8,920,100
2017,1,5,6,45,1.8,920,100
2017,1,5,7,0,1.8,920,100
2017,1,5,7,15,1.7000000000000002,920,100
2017,1,5,7,30,1.6,920,100
2017,1,5,7,45,1.5,920,100
2017,1,5,8,0,1.5,920,100
2017,1,5,8,15,1.6,920,100
2017,1,5,8,30,1.7000000000000002,920,100
2017,1,5,8,45,1.9000000000000001,920,94.88
2017,1,5,9,0,2,920,94.21000000000001
2017,1,5,9,15,2.3000000000000003,920,92.22
2017,1,5,9,30,2.5,920,90.92
2017,1,5,9,45,2.8000000000000003,921,84.16
2017,1,5,10,0,3.1,921,82.39
2017,1,5,10,15,3.5,921,80.10000000000001
2017,1,5,10,30,3.9000000000000004,921,77.88
2017,1,5,10,45,4.3,921,68.7
2017,1,5,11,0,4.7,921,66.81
2017,1,5,11,15,5.1000000000000005,921,64.98
2017,1,5,11,30,5.5,921,63.2
2017,1,5,11,45,5.9,921,54.03
2017,1,5,12,0,6.300000000000001,921,52.56
2017,1,5,12,15,6.6000000000000005,921,51.49
2017,1,5,12,30,6.800000000000001,921,50.79
2017,1,5,12,45,7.1000000000000005,921,45.03
2017,1,5,13,0,7.300000000000001,920,44.37
2017,1,5,13,15,7.4,920,44.07
2017,1,5,13,30,7.5,920,43.77
2017,1,5,13,45,7.5,920,42.300000000000004
2017,1,5,14,0,7.6000000000000005,920,42.01
2017,1,5,14,15,7.5,920,42.300000000000004
2017,1,5,14,30,7.4,920,42.59
2017,1,5,14,45,7.300000000000001,920,43.08
2017,1,5,15,0,7.2,920,43.38
2017,1,5,15,15,6.9,920,44.27
2017,1,5,15,30,6.5,920,45.5
2017,1,5,15,45,6.2,920,49.31
2017,1,5,16,0,5.9,920,50.34
2017,1,5,16,15,4.9,920,53.95
2017,1,5,16,30,3.9000000000000004,920,57.85
2017,1,5,16,45,2.9000000000000004,920,66.82000000000001
2017,1,5,17,0,2,920,71.23
2017,1,5,17,15,1.4000000000000001,921,74.43
2017,1,5,17,30,0.8,921,77.7
2017,1,5,17,45,0.2,921,80.8
2017,1,5,18,0,-0.4,921,84.4
2017,1,5,18,15,-0.6000000000000001,921,85.63
2017,1,5,18,30,-0.8,921,86.89
2017,1,5,18,45,-0.9,921,91.21000000000001
2017,1,5,19,0,-1.1,921,92.55
2017,1,5,19,15,-1.3,921,93.92
2017,1,5,19,30,-1.5,921,95.31
2017,1,5,19,45,-1.7000000000000002,921,99.98
2017,1,5,20,0,-1.8,921,100
2017,1,5,20,15,-2,921,100
2017,1,5,20,30,-2.1,921,100
2017,1,5,20,45,-2.3000000000000003,922,100
2017,1,5,21,0,-2.5,922,100
2017,1,5,21,15,-2.5,922,100
2017,1,5,21,30,-2.6,922,100
2017,1,5,21,45,-2.7,922,100
2017,1,5,22,0,-2.7,922,100
2017,1,5,22,15,-2.7,922,100
2017,1,5,22,30,-2.6,922,100
2017,1,5,22,45,-2.5,922,100
2017,1,5,23,0,-2.4000000000000004,922,100
2017,1,5,23,15,-2.4000000000000004,922,100
2017,1,5,23,30,-2.4000000000000004,922,100
2017,1,5,23,45,-2.4000000000000004,922,100
2017,1,6,0,0,-2.3000000000000003,922,100
2017,1,6,0,15,-2.3000000000000003,922,100
2017,1,6,0,30,-2.3000000000000003,922,100
2017,1,6,0,45,-2.3000000000000003,922,100
2017,1,6,1,0,-2.6,922,94.46000000000001
2017,1,6,1,15,-2.9000000000000004,922,96.58
2017,1,6,1,30,-3.2,922,98.76
2017,1,6,1,45,-3.6,922,94.81
2017,1,6,2,0,-3.9000000000000004,922,96.96000000000001
2017,1,6,2,15,-4,922,97.69
2017,1,6,2,30,-4.2,922,99.17
2017,1,6,2,45,-4.4,922,95.83
2017,1,6,3,0,-4.5,922,96.55
2017,1,6,3,15,-4.6000000000000005,922,97.28
2017,1,6,3,30,-4.7,922,98.02
2017,1,6,3,45,-4.800000000000001,922,93.36
2017,1,6,4,0,-4.800000000000001,922,93.36
2017,1,6,4,15,-4.9,922,94.07000000000001
2017,1,6,4,30,-4.9,922,94.07000000000001
2017,1,6,4,45,-4.9,922,89.2
2017,1,6,5,0,-4.9,922,89.2
2017,1,6,5,15,-4.9,922,89.2
2017,1,6,5,30,-4.9,922,89.2
2017,1,6,5,45,-4.9,922,83.99
2017,1,6,6,0,-4.9,922,83.99
2017,1,6,6,15,-4.9,922,83.99
2017,1,6,6,30,-4.9,922,83.99
2017,1,6,6,45,-4.9,922,78.37
2017,1,6,7,0,-4.9,922,78.37
2017,1,6,7,15,-4.9,922,78.37
2017,1,6,7,30,-4.9,922,78.37
2017,1,6,7,45,-4.9,922,73.49
2017,1,6,8,0,-4.9,922,73.49
2017,1,6,8,15,-4.4,922,70.77
2017,1,6,8,30,-3.9000000000000004,922,68.16
2017,1,6,8,45,-3.3000000000000003,922,64.34
2017,1,6,9,0,-2.8000000000000003,922,61.99
2017,1,6,9,15,-2.2,922,59.300000000000004
2017,1,6,9,30,-1.6,922,56.730000000000004
2017,1,6,9,45,-1,923,51.33
2017,1,6,10,0,-0.4,923,49.13
2017,1,6,10,15,0.30000000000000004,923,46.7
2017,1,6,10,30,1,923,44.4
2017,1,6,10,45,1.6,923,40.11
2017,1,6,11,0,2.3000000000000003,923,38.15
2017,1,6,11,15,2.8000000000000003,923,36.82
2017,1,6,11,30,3.2,923,35.800000000000004
2017,1,6,11,45,3.7,923,33.59
2017,1,6,12,0,4.2,923,32.43
2017,1,6,12,15,4.6000000000000005,923,31.54
2017,1,6,12,30,4.9,922,30.85
2017,1,6,12,45,5.2,922,28.75
2017,1,6,13,0,5.6000000000000005,922,27.97
2017,1,6,13,15,5.7,922,27.77
2017,1,6,13,30,5.800000000000001,922,27.580000000000002
2017,1,6,13,45,5.800000000000001,922,28.59
2017,1,6,14,0,5.9,922,28.39
2017,1,6,14,15,5.800000000000001,922,28.59
2017,1,6,14,30,5.7,922,28.79
2017,1,6,14,45,5.6000000000000005,922,31.810000000000002
2017,1,6,15,0,5.5,922,32.03
2017,1,6,15,15,5,922,33.160000000000004
2017,1,6,15,30,4.5,922,34.34
2017,1,6,15,45,4,921,44.910000000000004
2017,1,6,16,0,3.5,921,46.51
2017,1,6,16,15,2.3000000000000003,921,50.63
2017,1,6,16,30,1.2000000000000002,922,54.83
2017,1,6,16,45,0,922,59.26
2017,1,6,17,0,-1.2000000000000002,922,64.67
2017,1,6,17,15,-1.6,922,66.6
2017,1,6,17,30,-2.1,922,69.10000000000001
2017,1,6,17,45,-2.6,922,67.81
2017,1,6,18,0,-3.1,922,70.38
2017,1,6,18,15,-3.2,922,70.9
2017,1,6,18,30,-3.3000000000000003,922,71.43
2017,1,6,18,45,-3.4000000000000004,922,72.95
2017,1,6,19,0,-3.4000000000000004,922,72.95
2017,1,6,19,15,-3.5,922,73.5
2017,1,6,19,30,-3.5,922,73.5
2017,1,6,19,45,-3.6,922,73.94
2017,1,6,20,0,-3.7,923,74.58
2017,1,6,20,15,-3.7,923,74.58
2017,1,6,20,30,-3.7,923,74.58
2017,1,6,20,45,-3.8000000000000003,923,74.56
2017,1,6,21,0,-3.8000000000000003,923,74.56
2017,1,6,21,15,-3.8000000000000003,923,74.56
2017,1,6,21,30,-3.9000000000000004,923,75.12
2017,1,6,21,45,-3.9000000000000004,923,74.39
2017,1,6,22,0,-3.9000000000000004,923,74.39
2017,1,6,22,15,-4,923,74.95
2017,1,6,22,30,-4,923,74.95
2017,1,6,22,45,-4,923,74.27
2017,1,6,23,0,-4,923,74.27
2017,1,6,23,15,-4,923,74.27
2017,1,6,23,30,-4,923,74.27
2017,1,6,23,45,-4,923,73.77
2017,1,7,0,0,-4,923,73.77
2017,1,7,0,15,-4,923,73.77
2017,1,7,0,30,-4,923,73.77
2017,1,7,0,45,-4,923,73.77
2017,1,7,1,0,-3.8000000000000003,923,72.09
2017,1,7,1,15,-3.8000000000000003,923,72.09
2017,1,7,1,30,-3.7,923,71.55
2017,1,7,1,45,-3.7,923,70.42
2017,1,7,2,0,-3.6,923,69.89
2017,1,7,2,15,-3.6,923,69.89
2017,1,7,2,30,-3.5,923,69.37
2017,1,7,2,45,-3.5,923,68.12
2017,1,7,3,0,-3.4000000000000004,923,67.61
2017,1,7,3,15,-3.4000000000000004,923,67.61
2017,1,7,3,30,-3.4000000000000004,923,67.61
2017,1,7,3,45,-3.4000000000000004,923,66.24
2017,1,7,4,0,-3.4000000000000004,923,66.24
2017,1,7,4,15,-3.5,923,66.74
2017,1,7,4,30,-3.5,923,66.74
2017,1,7,4,45,-3.6,923,65.22
2017,1,7,5,0,-3.6,923,65.22
2017,1,7,5,15,-3.7,923,65.71000000000001
2017,1,7,5,30,-3.7,923,65.71000000000001
2017,1,7,5,45,-3.7,923,64.3
2017,1,7,6,0,-3.8000000000000003,923,64.78
2017,1,7,6,15,-3.8000000000000003,923,64.78
2017,1,7,6,30,-3.8000000000000003,923,64.78
2017,1,7,6,45,-3.8000000000000003,923,64.1
2017,1,7,7,0,-3.8000000000000003,923,64.1
2017,1,7,7,15,-3.8000000000000003,923,64.1
2017,1,7,7,30,-3.8000000000000003,923,64.1
2017,1,7,7,45,-3.7,923,62.93
2017,1,7,8,0,-3.7,923,62.93
2017,1,7,8,15,-3.2,923,60.63
2017,1,7,8,30,-2.6,923,57.99
2017,1,7,8,45,-2,923,59.97
2017,1,7,9,0,-1.5,923,57.800000000000004
2017,1,7,9,15,-0.8,923,54.910000000000004
2017,1,7,9,30,-0.1,923,52.19
