time,actual,DA_forecast,IDA1_forecast,IDA2_forecast,IDA3_forecast,window_start
2023-01-04 09:00:00,129.3,153.8235092620449,128.240203260385,123.88578183307472,-1.5213701465868326,2023-01-04
2023-01-04 10:00:00,120.7,139.14250171597342,119.04252383973228,109.01305038292932,-1.9874419655627376,2023-01-04
2023-01-04 11:00:00,96.77,134.0030452420036,99.1242472839159,96.68079985406224,-1.3307254246854825,2023-01-04
2023-01-04 12:00:00,105.03,131.7077356562015,104.69474918274776,102.14311408909722,105.91244263321988,2023-01-04
2023-01-04 13:00:00,106.0,125.9163582737115,104.28300349089132,102.1181900884769,105.33747513243932,2023-01-04
2023-01-04 14:00:00,105.07,125.57502177009027,103.1456523550121,101.79239457261608,104.8555244156242,2023-01-04
2023-01-04 15:00:00,103.9,131.2545438400857,103.884021512873,98.48848196819468,104.22895088940308,2023-01-04
2023-01-04 16:00:00,107.98,143.9874787072786,105.52436830996332,102.41374400507456,100.82594448310644,2023-01-04
2023-01-04 17:00:00,129.82,164.71907149559118,126.01089786985108,126.54827527858136,117.67396132864376,2023-01-04
2023-01-04 18:00:00,167.29,173.66090941397482,164.6153695856998,165.73365552336617,164.45601004318132,2023-01-04
2023-01-04 19:00:00,160.6,177.14433694094507,159.34644495480407,162.0198988634682,165.31522048969484,2023-01-04
2023-01-04 20:00:00,151.55,170.9069247867546,151.45944420413704,149.02156654802076,144.66948213027166,2023-01-04
2023-01-04 21:00:00,140.61,156.9210117782223,138.3582305588204,136.60179141078697,134.88980953557038,2023-01-04
2023-01-04 22:00:00,126.58,141.12455717078956,127.74190540353796,122.53897275982708,116.0374525641453,2023-01-04
2023-01-04 23:00:00,104.75,134.75999263826503,107.34475404002578,98.51949268652923,107.86607943330144,2023-01-04
2023-01-05 00:00:00,95.05,119.82571568154628,89.78226588639505,99.2435276036091,0.2797803152273843,2023-01-05
2023-01-05 01:00:00,79.21,115.52293634128752,79.604749929752,84.29115313702223,-0.0556148102379125,2023-01-05
2023-01-05 02:00:00,68.07,109.93120302649264,73.5266477816283,82.96747539795783,-0.4758779410743727,2023-01-05
2023-01-05 03:00:00,64.27,107.93753435884972,68.18314576683228,71.42006152732553,-0.3856192431482839,2023-01-05
2023-01-05 04:00:00,61.97,108.07502714121004,60.6938955428473,68.73458003243671,-2.3186328629976174,2023-01-05
2023-01-05 05:00:00,65.1,110.9393183664826,69.2837008306682,74.6048828440073,-1.443089481937534,2023-01-05
2023-01-05 06:00:00,95.05,121.83082217271216,92.94096025238228,93.78159763288642,-0.4575224459558029,2023-01-05
2023-01-05 07:00:00,108.23,135.36263327307358,103.59221798822358,101.43918809364722,-0.0515141465282624,2023-01-05
2023-01-05 08:00:00,135.0,143.31027235572728,132.79856201409268,115.4912189781155,0.1676459974428183,2023-01-05
2023-01-05 09:00:00,123.27,141.98227512254033,118.21048008594092,124.42614060640275,0.0643959886109257,2023-01-05
2023-01-05 10:00:00,104.97,129.98961346922624,104.97184091652616,104.21225516417776,-2.4624492996594256,2023-01-05
